timestamp_ms,topic,lag
1784301179178,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301179178,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,203
1784301185931,bench-w5-latency-left-input,0
1784301185931,bench-w5-latency-right-input,0
1784301185931,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301185931,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301192699,bench-w5-latency-left-input,0
1784301192699,bench-w5-latency-right-input,0
1784301192699,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301192699,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301199417,bench-w5-latency-left-input,0
1784301199417,bench-w5-latency-right-input,0
1784301199417,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301199417,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301206184,bench-w5-latency-left-input,0
1784301206184,bench-w5-latency-right-input,0
1784301206184,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301206184,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301212922,bench-w5-latency-left-input,0
1784301212922,bench-w5-latency-right-input,0
1784301212922,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301212922,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301219680,bench-w5-latency-left-input,0
1784301219680,bench-w5-latency-right-input,0
1784301219680,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301219680,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301226457,bench-w5-latency-left-input,0
1784301226457,bench-w5-latency-right-input,0
1784301226457,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301226457,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301233181,bench-w5-latency-left-input,0
1784301233181,bench-w5-latency-right-input,0
1784301233181,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301233181,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301239946,bench-w5-latency-left-input,0
1784301239946,bench-w5-latency-right-input,0
1784301239946,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301239946,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301246673,bench-w5-latency-left-input,0
1784301246673,bench-w5-latency-right-input,0
1784301246673,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301246673,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301253369,bench-w5-latency-left-input,0
1784301253369,bench-w5-latency-right-input,0
1784301253369,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301253369,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301260138,bench-w5-latency-left-input,0
1784301260138,bench-w5-latency-right-input,0
1784301260138,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301260138,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301266953,bench-w5-latency-left-input,0
1784301266953,bench-w5-latency-right-input,0
1784301266953,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301266953,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301273679,bench-w5-latency-left-input,0
1784301273679,bench-w5-latency-right-input,0
1784301273679,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301273679,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301280372,bench-w5-latency-left-input,0
1784301280372,bench-w5-latency-right-input,0
1784301280372,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301280372,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301287170,bench-w5-latency-left-input,0
1784301287170,bench-w5-latency-right-input,0
1784301287170,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301287170,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301293901,bench-w5-latency-left-input,0
1784301293901,bench-w5-latency-right-input,0
1784301293901,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301293901,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301300622,bench-w5-latency-left-input,0
1784301300622,bench-w5-latency-right-input,0
1784301300622,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301300622,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301307407,bench-w5-latency-left-input,0
1784301307407,bench-w5-latency-right-input,0
1784301307407,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301307407,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301314173,bench-w5-latency-left-input,0
1784301314173,bench-w5-latency-right-input,0
1784301314173,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301314173,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301320886,bench-w5-latency-left-input,0
1784301320886,bench-w5-latency-right-input,0
1784301320886,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301320886,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301327643,bench-w5-latency-left-input,0
1784301327643,bench-w5-latency-right-input,0
1784301327643,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301327643,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301334444,bench-w5-latency-left-input,0
1784301334444,bench-w5-latency-right-input,0
1784301334444,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301334444,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301341208,bench-w5-latency-left-input,0
1784301341208,bench-w5-latency-right-input,0
1784301341208,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301341208,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301347961,bench-w5-latency-left-input,0
1784301347961,bench-w5-latency-right-input,0
1784301347961,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301347961,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301354735,bench-w5-latency-left-input,0
1784301354735,bench-w5-latency-right-input,0
1784301354735,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301354735,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301361464,bench-w5-latency-left-input,0
1784301361464,bench-w5-latency-right-input,0
1784301361464,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301361464,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301368168,bench-w5-latency-left-input,0
1784301368168,bench-w5-latency-right-input,0
1784301368168,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301368168,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301374969,bench-w5-latency-left-input,0
1784301374969,bench-w5-latency-right-input,0
1784301374969,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301374969,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301381758,bench-w5-latency-left-input,0
1784301381758,bench-w5-latency-right-input,0
1784301381758,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301381758,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301388478,bench-w5-latency-left-input,0
1784301388478,bench-w5-latency-right-input,0
1784301388478,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301388478,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301395229,bench-w5-latency-left-input,0
1784301395229,bench-w5-latency-right-input,0
1784301395229,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301395229,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301402018,bench-w5-latency-left-input,0
1784301402018,bench-w5-latency-right-input,0
1784301402018,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301402018,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301408722,bench-w5-latency-left-input,0
1784301408722,bench-w5-latency-right-input,0
1784301408722,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301408722,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301415452,bench-w5-latency-left-input,0
1784301415452,bench-w5-latency-right-input,0
1784301415452,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301415452,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301422237,bench-w5-latency-left-input,0
1784301422237,bench-w5-latency-right-input,0
1784301422237,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301422237,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301429040,bench-w5-latency-left-input,0
1784301429040,bench-w5-latency-right-input,0
1784301429040,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301429040,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301435754,bench-w5-latency-left-input,0
1784301435754,bench-w5-latency-right-input,0
1784301435754,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301435754,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301442603,bench-w5-latency-left-input,0
1784301442603,bench-w5-latency-right-input,0
1784301442603,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301442603,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301449384,bench-w5-latency-left-input,0
1784301449384,bench-w5-latency-right-input,0
1784301449384,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301449384,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301456133,bench-w5-latency-left-input,0
1784301456133,bench-w5-latency-right-input,0
1784301456133,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301456133,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301462893,bench-w5-latency-left-input,0
1784301462893,bench-w5-latency-right-input,0
1784301462893,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301462893,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301469730,bench-w5-latency-left-input,0
1784301469730,bench-w5-latency-right-input,0
1784301469730,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301469730,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301476481,bench-w5-latency-left-input,0
1784301476481,bench-w5-latency-right-input,0
1784301476481,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301476481,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301483252,bench-w5-latency-left-input,0
1784301483252,bench-w5-latency-right-input,0
1784301483252,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301483252,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
1784301490084,bench-w5-latency-left-input,0
1784301490084,bench-w5-latency-right-input,0
1784301490084,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000001-repartition,0
1784301490084,stream-state-bench-w5-latency-stream_stream_join-stability_100-KSTREAM-KEY-SELECT-0000000003-repartition,0
